ProviderID,INP_LOS_mean,INP_LOS_max,INP_LOS_min,INP_InscClaimAmtReimbursed_mean,INP_InscClaimAmtReimbursed_sum,INP_ClaimID_count,OUT_InscClaimAmtReimbursed_mean,OUT_InscClaimAmtReimbursed_sum,OUT_ClaimID_count,PotentialFraud
PRV51346,4.2,12.0,1.0,8200.0,41000.0,5.0,243.25670498084293,63490.0,261.0,No
PRV51347,0.0,0.0,0.0,0.0,0.0,0.0,288.7760038703435,596900.0,2067.0,Yes
PRV51348,4.526315789473684,17.0,0.0,7684.210526315789,146000.0,19.0,175.83333333333334,6330.0,36.0,No
PRV51349,12.2,35.0,1.0,7400.0,37000.0,5.0,139.2,3480.0,25.0,No
PRV51350,4.476190476190476,11.0,1.0,6761.9047619047615,142000.0,21.0,327.43119266055044,71380.0,218.0,No
PRV51351,0.0,0.0,0.0,0.0,0.0,0.0,338.75,10840.0,32.0,No
PRV51352,0.0,0.0,0.0,0.0,0.0,0.0,1475.0,5900.0,4.0,No
PRV51353,5.4,13.0,3.0,10000.0,50000.0,5.0,93.07692307692308,1210.0,13.0,No
PRV51354,17.0,17.0,17.0,10000.0,10000.0,1.0,146.66666666666666,440.0,3.0,No
PRV51355,4.266666666666667,12.0,0.0,8940.0,134100.0,15.0,185.76271186440678,10960.0,59.0,No
PRV51356,4.176470588235294,16.0,1.0,9823.529411764706,167000.0,17.0,266.6666666666667,20800.0,78.0,No
PRV51357,7.6923076923076925,35.0,0.0,13076.923076923076,170000.0,13.0,237.36486486486487,35130.0,148.0,Yes
PRV51358,2.857142857142857,5.0,0.0,8571.42857142857,60000.0,7.0,121.0,1210.0,10.0,No
PRV51360,4.333333333333333,9.0,1.0,9555.555555555555,86000.0,9.0,411.5,8230.0,20.0,No
PRV51361,0.0,0.0,0.0,0.0,0.0,0.0,245.9375,7870.0,32.0,No
PRV51362,4.833333333333333,15.0,0.0,23500.0,141000.0,6.0,271.57894736842104,10320.0,38.0,No
PRV51363,0.0,0.0,0.0,0.0,0.0,0.0,50.0,150.0,3.0,No
PRV51364,3.1666666666666665,5.0,1.0,8666.666666666666,52000.0,6.0,225.2941176470588,3830.0,17.0,No
PRV51366,0.0,0.0,0.0,0.0,0.0,0.0,321.7543859649123,18340.0,57.0,No
PRV51368,0.0,0.0,0.0,0.0,0.0,0.0,142.5,570.0,4.0,No
PRV51369,0.0,0.0,0.0,0.0,0.0,0.0,288.96303408545367,601910.0,2083.0,Yes
PRV51371,4.818181818181818,17.0,1.0,7581.818181818182,83400.0,11.0,278.0,9730.0,35.0,No
PRV51376,0.0,0.0,0.0,0.0,0.0,0.0,380.7843137254902,19420.0,51.0,No
PRV51377,6.666666666666667,15.0,2.0,34000.0,102000.0,3.0,238.58695652173913,21950.0,92.0,No
PRV51378,6.0092592592592595,31.0,0.0,11129.62962962963,1202000.0,108.0,252.26415094339623,13370.0,53.0,Yes
PRV51379,2.5,3.0,2.0,6500.0,13000.0,2.0,317.0,6340.0,20.0,No
PRV51380,4.25,7.0,3.0,12750.0,51000.0,4.0,140.0,560.0,4.0,No
PRV51382,0.0,0.0,0.0,0.0,0.0,0.0,427.5,6840.0,16.0,No
PRV51383,3.0,8.0,1.0,9888.888888888889,89000.0,9.0,286.61764705882354,19490.0,68.0,No
PRV51386,0.0,0.0,0.0,0.0,0.0,0.0,260.0,99320.0,382.0,No
PRV51387,3.3076923076923075,9.0,0.0,7384.615384615385,96000.0,13.0,400.4347826086956,18420.0,46.0,No
PRV51388,6.142857142857143,16.0,2.0,11357.142857142857,159000.0,14.0,444.5833333333333,32010.0,72.0,No
PRV51389,5.055555555555555,35.0,1.0,7555.555555555556,136000.0,18.0,286.39344262295083,17470.0,61.0,No
PRV51390,5.9939024390243905,35.0,0.0,9619.512195121952,1577600.0,164.0,267.2072072072072,29660.0,111.0,Yes
PRV51391,5.769230769230769,13.0,1.0,6115.384615384615,79500.0,13.0,395.7317073170732,64900.0,164.0,No
PRV51392,0.0,0.0,0.0,0.0,0.0,0.0,97.6470588235294,1660.0,17.0,No
PRV51393,6.044117647058823,35.0,0.0,10514.70588235294,715000.0,68.0,227.28028503562945,191370.0,842.0,Yes
PRV51394,0.0,0.0,0.0,0.0,0.0,0.0,115.0,460.0,4.0,No
PRV51395,0.0,0.0,0.0,0.0,0.0,0.0,520.0,10400.0,20.0,No
PRV51396,4.0,7.0,2.0,3666.6666666666665,11000.0,3.0,159.02439024390245,6520.0,41.0,No
PRV51397,0.0,0.0,0.0,0.0,0.0,0.0,446.75,17870.0,40.0,No
PRV51398,4.0,4.0,4.0,4000.0,4000.0,1.0,318.11764705882354,27040.0,85.0,No
PRV51399,5.861538461538461,21.0,0.0,10944.615384615385,711400.0,65.0,915.5479452054794,133670.0,146.0,Yes
PRV51401,7.25,24.0,1.0,9750.0,78000.0,8.0,397.6470588235294,13520.0,34.0,Yes
PRV51403,6.9,18.0,1.0,25400.0,254000.0,10.0,221.25,23010.0,104.0,No
PRV51404,6.0,6.0,6.0,12000.0,12000.0,1.0,299.13793103448273,17350.0,58.0,No
PRV51405,3.5,4.0,3.0,4500.0,9000.0,2.0,312.97872340425533,14710.0,47.0,No
PRV51406,4.375,12.0,1.0,11875.0,95000.0,8.0,440.95238095238096,9260.0,21.0,No
PRV51408,0.0,0.0,0.0,0.0,0.0,0.0,92.66666666666667,1390.0,15.0,No
PRV51409,0.0,0.0,0.0,0.0,0.0,0.0,75.0,300.0,4.0,No
PRV51410,0.0,0.0,0.0,0.0,0.0,0.0,282.7229299363057,177550.0,628.0,Yes
PRV51412,0.0,0.0,0.0,0.0,0.0,0.0,88.0,440.0,5.0,No
PRV51414,6.0,10.0,2.0,9333.333333333334,28000.0,3.0,89.2,2230.0,25.0,No
PRV51415,4.285714285714286,14.0,1.0,6857.142857142857,48000.0,7.0,356.59090909090907,15690.0,44.0,No
PRV51416,0.0,0.0,0.0,0.0,0.0,0.0,316.5432098765432,25640.0,81.0,No
PRV51418,7.235294117647059,32.0,1.0,10352.941176470587,176000.0,17.0,303.1818181818182,13340.0,44.0,No
PRV51419,2.5,4.0,1.0,8500.0,17000.0,2.0,226.1904761904762,14250.0,63.0,No
PRV51421,6.071428571428571,35.0,0.0,10285.714285714286,864000.0,84.0,377.8181818181818,20780.0,55.0,Yes
PRV51422,2.5,5.0,1.0,9750.0,39000.0,4.0,472.85714285714283,9930.0,21.0,No
PRV51423,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,1.0,No
PRV51424,3.0,3.0,3.0,6000.0,6000.0,1.0,278.47058823529414,23670.0,85.0,No
PRV51425,3.3333333333333335,4.0,2.0,3666.6666666666665,11000.0,3.0,499.6666666666667,14990.0,30.0,No
PRV51426,6.833333333333333,13.0,3.0,17666.666666666668,106000.0,6.0,195.5,39100.0,200.0,Yes
PRV51427,4.6,12.0,1.0,7600.0,38000.0,5.0,391.8867924528302,20770.0,53.0,No
PRV51428,3.0,5.0,1.0,7750.0,31000.0,4.0,274.83870967741933,17040.0,62.0,No
PRV51429,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1100.0,10.0,No
PRV51430,4.352941176470588,13.0,1.0,10941.176470588236,186000.0,17.0,291.57894736842104,27700.0,95.0,No
PRV51431,6.2,23.0,1.0,8800.0,220000.0,25.0,696.6666666666666,16720.0,24.0,No
PRV51432,2.4285714285714284,4.0,1.0,8000.0,56000.0,7.0,204.375,3270.0,16.0,No
PRV51433,0.0,0.0,0.0,0.0,0.0,0.0,282.37888198757764,454630.0,1610.0,Yes
PRV51434,6.041666666666667,35.0,1.0,10791.666666666666,259000.0,24.0,275.5128205128205,21490.0,78.0,Yes
PRV51435,2.1666666666666665,5.0,0.0,4700.0,28200.0,6.0,318.8235294117647,5420.0,17.0,No
PRV51436,4.92,12.0,1.0,6840.0,171000.0,25.0,235.89473684210526,22410.0,95.0,No
PRV51437,0.0,0.0,0.0,0.0,0.0,0.0,440.0,880.0,2.0,No
PRV51438,4.5,5.0,4.0,7500.0,15000.0,2.0,644.2857142857143,4510.0,7.0,No
PRV51439,0.0,0.0,0.0,0.0,0.0,0.0,358.0952380952381,15040.0,42.0,No
PRV51440,6.714285714285714,14.0,2.0,11428.57142857143,80000.0,7.0,412.1875,26380.0,64.0,No
PRV51441,0.0,0.0,0.0,0.0,0.0,0.0,342.70588235294116,29130.0,85.0,No
PRV51442,4.0,5.0,3.0,12500.0,25000.0,2.0,242.5,970.0,4.0,No
PRV51443,4.5,6.0,3.0,6000.0,12000.0,2.0,308.4507042253521,21900.0,71.0,No
PRV51444,4.75,14.0,1.0,16000.0,64000.0,4.0,261.05263157894734,9920.0,38.0,No
PRV51446,5.166666666666667,13.0,1.0,7833.333333333333,94000.0,12.0,282.5,3390.0,12.0,No
PRV51447,6.8125,35.0,1.0,15375.0,246000.0,16.0,320.4109589041096,23390.0,73.0,Yes
PRV51448,4.363636363636363,10.0,1.0,9272.727272727272,102000.0,11.0,338.75,13550.0,40.0,No
PRV51449,5.333333333333333,11.0,2.0,7666.666666666667,69000.0,9.0,97.5,780.0,8.0,No
PRV51451,0.0,0.0,0.0,0.0,0.0,0.0,195.0,1170.0,6.0,No
PRV51453,0.0,0.0,0.0,0.0,0.0,0.0,590.0,7080.0,12.0,No
PRV51454,0.0,0.0,0.0,0.0,0.0,0.0,312.6470588235294,10630.0,34.0,No
PRV51455,7.333333333333333,30.0,2.0,11866.666666666666,106800.0,9.0,274.0,6850.0,25.0,No
PRV51456,5.866071428571429,35.0,0.0,9256.160714285714,1036690.0,112.0,100.0,2300.0,23.0,No
PRV51458,0.0,0.0,0.0,0.0,0.0,0.0,222.14285714285714,12440.0,56.0,No
PRV51459,0.0,0.0,0.0,0.0,0.0,0.0,281.78276699029124,2321890.0,8240.0,Yes
PRV51460,6.588235294117647,35.0,2.0,12470.588235294117,212000.0,17.0,281.5632183908046,122480.0,435.0,No
PRV51462,0.0,0.0,0.0,0.0,0.0,0.0,314.3333333333333,9430.0,30.0,No
PRV51464,0.0,0.0,0.0,0.0,0.0,0.0,265.7241379310345,38530.0,145.0,No
PRV51465,3.0,3.0,3.0,3000.0,3000.0,1.0,150.0,900.0,6.0,No
PRV51466,5.8,15.0,2.0,8400.0,42000.0,5.0,229.85507246376812,15860.0,69.0,No
PRV51467,7.142857142857143,19.0,3.0,10114.285714285714,70800.0,7.0,192.22222222222223,3460.0,18.0,No
PRV51468,4.2,16.0,1.0,6866.666666666667,103000.0,15.0,247.70833333333334,35670.0,144.0,No
PRV51469,0.0,0.0,0.0,0.0,0.0,0.0,333.92857142857144,9350.0,28.0,No
PRV51470,3.3333333333333335,6.0,2.0,8000.0,24000.0,3.0,482.9166666666667,11590.0,24.0,No
PRV51471,5.285714285714286,35.0,0.0,9902.48447204969,1594300.0,161.0,416.3157894736842,7910.0,19.0,Yes
PRV51472,0.0,0.0,0.0,0.0,0.0,0.0,135.625,2170.0,16.0,No
PRV51474,4.658536585365853,16.0,1.0,9765.853658536585,400400.0,41.0,362.0,10860.0,30.0,No
PRV51475,3.909090909090909,8.0,0.0,5745.454545454545,63200.0,11.0,310.3125,9930.0,32.0,No
PRV51476,5.666666666666667,7.0,3.0,3666.6666666666665,11000.0,3.0,612.0,9180.0,15.0,No
PRV51477,0.0,0.0,0.0,0.0,0.0,0.0,451.8181818181818,9940.0,22.0,No
PRV51478,0.0,0.0,0.0,0.0,0.0,0.0,231.1764705882353,3930.0,17.0,No
PRV51479,3.8461538461538463,11.0,0.0,6230.7692307692305,81000.0,13.0,249.4418604651163,53630.0,215.0,No
PRV51480,0.0,0.0,0.0,0.0,0.0,0.0,289.95841995841994,557880.0,1924.0,Yes
PRV51482,6.2727272727272725,21.0,1.0,17090.909090909092,188000.0,11.0,380.875,30470.0,80.0,Yes
PRV51483,3.0,5.0,2.0,7000.0,42000.0,6.0,259.15492957746477,18400.0,71.0,No
PRV51484,3.5,4.0,3.0,5000.0,10000.0,2.0,161.54761904761904,13570.0,84.0,No
PRV51486,0.0,0.0,0.0,0.0,0.0,0.0,250.74766355140187,53660.0,214.0,No
PRV51487,0.0,0.0,0.0,0.0,0.0,0.0,710.7692307692307,9240.0,13.0,No
PRV51488,3.6666666666666665,5.0,2.0,5000.0,15000.0,3.0,349.182156133829,93930.0,269.0,No
PRV51490,4.895833333333333,33.0,0.0,9020.833333333334,433000.0,48.0,566.875,9070.0,16.0,Yes
PRV51491,2.875,7.0,1.0,5875.0,47000.0,8.0,325.07936507936506,20480.0,63.0,No
PRV51492,4.785714285714286,12.0,1.0,9500.0,133000.0,14.0,261.94029850746267,17550.0,67.0,No
PRV51494,0.0,0.0,0.0,0.0,0.0,0.0,459.2105263157895,17450.0,38.0,No
PRV51495,6.211111111111111,35.0,0.0,9277.777777777777,835000.0,90.0,209.6078431372549,10690.0,51.0,Yes
PRV51496,0.0,0.0,0.0,0.0,0.0,0.0,237.8048780487805,29250.0,123.0,No
PRV51497,6.25,13.0,2.0,25500.0,102000.0,4.0,199.0909090909091,2190.0,11.0,No
PRV51499,2.5,4.0,1.0,7500.0,15000.0,2.0,260.2542372881356,122840.0,472.0,No
PRV51500,0.0,0.0,0.0,0.0,0.0,0.0,137.5,1100.0,8.0,No
PRV51501,5.677130044843049,35.0,0.0,9284.663677130045,2070480.0,223.0,83.0,830.0,10.0,Yes
PRV51502,0.0,0.0,0.0,0.0,0.0,0.0,270.64516129032256,8390.0,31.0,No
PRV51503,0.0,0.0,0.0,0.0,0.0,0.0,422.280701754386,24070.0,57.0,No
PRV51504,0.0,0.0,0.0,0.0,0.0,0.0,275.703125,35290.0,128.0,No
PRV51505,0.0,0.0,0.0,0.0,0.0,0.0,162.0,2430.0,15.0,No
PRV51507,8.166666666666666,35.0,0.0,7166.666666666667,43000.0,6.0,292.29394240317777,294340.0,1007.0,Yes
PRV51508,3.5833333333333335,11.0,0.0,14925.0,179100.0,12.0,315.5263157894737,59950.0,190.0,No
PRV51509,0.0,0.0,0.0,0.0,0.0,0.0,312.747572815534,322130.0,1030.0,No
PRV51510,0.0,0.0,0.0,0.0,0.0,0.0,351.2280701754386,20020.0,57.0,No
PRV51511,0.0,0.0,0.0,0.0,0.0,0.0,547.5,8760.0,16.0,No
PRV51514,6.571428571428571,24.0,1.0,10485.714285714286,220200.0,21.0,264.1666666666667,19020.0,72.0,No
PRV51515,11.0,35.0,1.0,8000.0,40000.0,5.0,297.6744186046512,12800.0,43.0,No
PRV51516,3.0,5.0,2.0,8333.333333333334,25000.0,3.0,223.24324324324326,8260.0,37.0,No
PRV51517,0.0,0.0,0.0,0.0,0.0,0.0,544.5454545454545,5990.0,11.0,No
PRV51518,5.2,7.0,3.0,6600.0,33000.0,5.0,227.5,10920.0,48.0,No
PRV51521,0.0,0.0,0.0,0.0,0.0,0.0,175.43478260869566,8070.0,46.0,No
PRV51522,5.416666666666667,11.0,1.0,11583.333333333334,139000.0,12.0,380.7865168539326,67780.0,178.0,No
PRV51523,5.566666666666666,20.0,0.0,12216.666666666666,733000.0,60.0,162.0,810.0,5.0,No
PRV51525,8.4,13.0,3.0,11200.0,56000.0,5.0,353.0357142857143,19770.0,56.0,No
PRV51526,4.142857142857143,17.0,1.0,5057.142857142857,35400.0,7.0,596.1538461538462,7750.0,13.0,No
PRV51527,0.0,0.0,0.0,0.0,0.0,0.0,302.6829268292683,12410.0,41.0,No
PRV51528,0.0,0.0,0.0,0.0,0.0,0.0,392.3529411764706,6670.0,17.0,No
PRV51529,0.0,0.0,0.0,0.0,0.0,0.0,252.17391304347825,5800.0,23.0,No
PRV51531,0.0,0.0,0.0,0.0,0.0,0.0,290.29411764705884,9870.0,34.0,No
PRV51532,9.166666666666666,22.0,4.0,10000.0,60000.0,6.0,420.38461538461536,10930.0,26.0,No
PRV51533,10.846153846153847,33.0,0.0,7076.923076923077,92000.0,13.0,189.1304347826087,4350.0,23.0,No
PRV51534,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,1.0,No
PRV51535,5.5,7.0,4.0,14000.0,28000.0,2.0,241.83937823834196,93350.0,386.0,No
PRV51536,3.75,7.0,1.0,9250.0,37000.0,4.0,379.1666666666667,4550.0,12.0,No
PRV51539,5.840579710144928,35.0,0.0,10623.478260869566,733020.0,69.0,258.4648187633262,121220.0,469.0,Yes
PRV51540,5.285714285714286,12.0,1.0,8142.857142857143,57000.0,7.0,207.08333333333334,9940.0,48.0,No
PRV51541,0.0,0.0,0.0,0.0,0.0,0.0,238.0392156862745,12140.0,51.0,No
PRV51542,5.806451612903226,21.0,1.0,10220.430107526881,950500.0,93.0,708.0,14160.0,20.0,Yes
PRV51544,4.911111111111111,20.0,0.0,9533.333333333334,429000.0,45.0,272.0744680851064,51150.0,188.0,No
PRV51546,6.777777777777778,17.0,2.0,11555.555555555555,104000.0,9.0,256.6666666666667,6930.0,27.0,No
PRV51547,0.0,0.0,0.0,0.0,0.0,0.0,203.07692307692307,2640.0,13.0,No
PRV51549,8.625,33.0,2.0,9375.0,75000.0,8.0,546.9230769230769,7110.0,13.0,No
PRV51550,8.0,35.0,1.0,6625.0,106000.0,16.0,400.8888888888889,18040.0,45.0,No
PRV51551,7.6,15.0,3.0,21200.0,106000.0,5.0,295.6521739130435,6800.0,23.0,No
PRV51552,3.1,6.0,1.0,8300.0,83000.0,10.0,212.30769230769232,11040.0,52.0,No
PRV51553,5.333333333333333,10.0,2.0,6000.0,36000.0,6.0,332.6666666666667,4990.0,15.0,No
PRV51554,4.0,4.0,4.0,9000.0,9000.0,1.0,128.0,640.0,5.0,No
PRV51555,0.0,0.0,0.0,0.0,0.0,0.0,194.0,2910.0,15.0,No
PRV51556,7.8,22.0,1.0,11800.0,118000.0,10.0,440.2173913043478,20250.0,46.0,No
PRV51557,3.0,3.0,3.0,11000.0,11000.0,1.0,637.7777777777778,5740.0,9.0,No
PRV51558,4.2,6.0,2.0,4400.0,22000.0,5.0,184.28571428571428,3870.0,21.0,No
PRV51560,5.965,35.0,0.0,9723.0,1944600.0,200.0,305.0,11590.0,38.0,Yes
PRV51562,0.0,0.0,0.0,0.0,0.0,0.0,242.5,5820.0,24.0,No
PRV51563,0.0,0.0,0.0,0.0,0.0,0.0,225.26315789473685,4280.0,19.0,No
PRV51564,0.0,0.0,0.0,0.0,0.0,0.0,379.1666666666667,9100.0,24.0,No
PRV51566,4.6,20.0,0.0,5800.0,87000.0,15.0,275.45454545454544,3030.0,11.0,No
PRV51567,0.0,0.0,0.0,0.0,0.0,0.0,285.171568627451,465400.0,1632.0,Yes
PRV51568,5.444444444444445,18.0,1.0,9777.777777777777,88000.0,9.0,347.14285714285717,17010.0,49.0,No
PRV51569,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1500.0,5.0,No
PRV51570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No
PRV51571,0.0,0.0,0.0,0.0,0.0,0.0,210.9090909090909,4640.0,22.0,No
PRV51572,7.0,7.0,7.0,5000.0,5000.0,1.0,236.66666666666666,710.0,3.0,No
PRV51573,5.0,10.0,1.0,8200.0,41000.0,5.0,295.7471264367816,25730.0,87.0,No
PRV51574,0.0,0.0,0.0,0.0,0.0,0.0,288.4360936093609,1281810.0,4444.0,Yes
PRV51576,4.8,10.0,1.0,12600.0,63000.0,5.0,579.6666666666666,34780.0,60.0,No
PRV51577,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,2100.0,1.0,No
PRV51578,6.131147540983607,35.0,1.0,10401.639344262296,1269000.0,122.0,285.86357039187226,393920.0,1378.0,Yes
PRV51579,4.666666666666667,14.0,1.0,13111.111111111111,236000.0,18.0,216.2962962962963,11680.0,54.0,No
PRV51580,0.0,0.0,0.0,0.0,0.0,0.0,570.0,1710.0,3.0,No
PRV51582,6.0,6.0,6.0,12000.0,12000.0,1.0,790.0,2370.0,3.0,No
PRV51583,3.5,6.0,1.0,7500.0,15000.0,2.0,387.3333333333333,17430.0,45.0,No
PRV51584,6.0,35.0,1.0,12230.76923076923,159000.0,13.0,187.3913043478261,12930.0,69.0,Yes
PRV51585,4.0,8.0,2.0,19250.0,77000.0,4.0,40.0,80.0,2.0,No
PRV51586,7.833333333333333,27.0,1.0,12000.0,72000.0,6.0,255.0,510.0,2.0,Yes
PRV51587,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1500.0,5.0,No
PRV51588,5.0,10.0,2.0,19333.333333333332,58000.0,3.0,61.42857142857143,430.0,7.0,No
PRV51590,5.432098765432099,35.0,1.0,9641.975308641975,781000.0,81.0,126.66666666666667,380.0,3.0,Yes
PRV51592,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,3.0,No
PRV51593,8.833333333333334,20.0,2.0,11583.333333333334,139000.0,12.0,261.9047619047619,11000.0,42.0,Yes
PRV51595,3.0,3.0,3.0,5000.0,5000.0,1.0,420.0,9660.0,23.0,No
PRV51596,9.333333333333334,11.0,7.0,10666.666666666666,32000.0,3.0,209.14893617021278,9830.0,47.0,No
PRV51598,6.147540983606557,34.0,0.0,11114.754098360656,678000.0,61.0,281.2465373961219,101530.0,361.0,No
PRV51599,8.0,14.0,1.0,5333.333333333333,16000.0,3.0,105.0,210.0,2.0,No
PRV51600,3.3333333333333335,5.0,2.0,3000.0,9000.0,3.0,255.18867924528303,27050.0,106.0,No
PRV51601,0.0,0.0,0.0,0.0,0.0,0.0,263.57142857142856,3690.0,14.0,No
PRV51602,5.0,14.0,1.0,6000.0,72000.0,12.0,202.96296296296296,5480.0,27.0,No
PRV51604,7.04,35.0,1.0,12340.0,617000.0,50.0,288.5663082437276,80510.0,279.0,Yes
PRV51605,4.2,11.0,1.0,5400.0,27000.0,5.0,298.35820895522386,19990.0,67.0,No
PRV51606,5.0,13.0,1.0,5700.0,57000.0,10.0,252.77777777777777,9100.0,36.0,No
PRV51607,9.0,9.0,9.0,14000.0,14000.0,1.0,100.71428571428571,1410.0,14.0,No
PRV51608,5.333333333333333,22.0,1.0,7888.888888888889,71000.0,9.0,255.0,7140.0,28.0,No
PRV51609,10.75,35.0,0.0,8500.0,102000.0,12.0,139.52380952380952,8790.0,63.0,No
PRV51610,9.333333333333334,21.0,2.0,14333.333333333334,43000.0,3.0,50.0,150.0,3.0,No
PRV51611,0.0,0.0,0.0,0.0,0.0,0.0,347.5,2780.0,8.0,No
PRV51612,12.0,35.0,2.0,11000.0,66000.0,6.0,110.0,770.0,7.0,No
PRV51613,5.25,12.0,2.0,4500.0,18000.0,4.0,144.11764705882354,2450.0,17.0,No
PRV51614,4.756756756756757,19.0,0.0,9770.27027027027,1446000.0,148.0,217.91666666666666,26150.0,120.0,Yes
PRV51616,0.0,0.0,0.0,0.0,0.0,0.0,235.3846153846154,6120.0,26.0,No
PRV51617,9.181818181818182,35.0,1.0,9909.09090909091,109000.0,11.0,206.36363636363637,2270.0,11.0,No
PRV51618,2.0,2.0,2.0,2000.0,2000.0,1.0,0.0,0.0,0.0,No
PRV51619,9.875,32.0,2.0,9375.0,75000.0,8.0,286.3636363636364,3150.0,11.0,No
PRV51620,4.666666666666667,6.0,3.0,6666.666666666667,20000.0,3.0,238.0,1190.0,5.0,No
PRV51621,0.0,0.0,0.0,0.0,0.0,0.0,58.888888888888886,530.0,9.0,No
PRV51622,4.444444444444445,13.0,1.0,5888.888888888889,53000.0,9.0,517.9787234042553,48690.0,94.0,No
PRV51623,4.571428571428571,9.0,3.0,7571.428571428572,53000.0,7.0,239.28571428571428,3350.0,14.0,No
PRV51624,0.0,0.0,0.0,0.0,0.0,0.0,64.0,320.0,5.0,No
PRV51625,2.5,5.0,1.0,4750.0,19000.0,4.0,140.0,420.0,3.0,No
PRV51626,3.0,3.0,3.0,35000.0,35000.0,1.0,240.0,1920.0,8.0,No
PRV51627,7.0,9.0,5.0,13000.0,39000.0,3.0,254.7826086956522,5860.0,23.0,No
PRV51628,3.5,6.0,1.0,6500.0,13000.0,2.0,80.0,320.0,4.0,No
PRV51629,6.318181818181818,19.0,1.0,9681.818181818182,213000.0,22.0,0.0,0.0,0.0,No
PRV51630,5.0,5.0,5.0,0.0,0.0,1.0,465.0,1860.0,4.0,No
PRV51631,0.0,0.0,0.0,0.0,0.0,0.0,250.0,1500.0,6.0,No
PRV51632,4.0,6.0,1.0,4750.0,19000.0,4.0,356.8181818181818,7850.0,22.0,No
PRV51634,4.2,8.0,0.0,4200.0,21000.0,5.0,439.3859649122807,50090.0,114.0,No
PRV51635,6.0,6.0,6.0,24000.0,24000.0,1.0,147.14285714285714,4120.0,28.0,No
PRV51636,10.333333333333334,13.0,5.0,24333.333333333332,73000.0,3.0,341.91693290734827,107020.0,313.0,No
PRV51637,4.714285714285714,14.0,1.0,5428.571428571428,38000.0,7.0,201.4814814814815,5440.0,27.0,No
PRV51638,5.5,8.0,3.0,9000.0,18000.0,2.0,1245.0,2490.0,2.0,No
PRV51639,3.0,4.0,1.0,9000.0,108000.0,12.0,265.88235294117646,4520.0,17.0,No
PRV51640,2.6666666666666665,4.0,2.0,5333.333333333333,16000.0,3.0,372.5,1490.0,4.0,No
PRV51641,0.0,0.0,0.0,0.0,0.0,0.0,121.42857142857143,1700.0,14.0,No
PRV51642,2.0,2.0,2.0,5000.0,5000.0,1.0,195.0,5460.0,28.0,No
PRV51644,5.0,5.0,5.0,7000.0,7000.0,1.0,412.60869565217394,9490.0,23.0,No
PRV51645,0.0,0.0,0.0,0.0,0.0,0.0,56.0,280.0,5.0,No
PRV51647,5.5,14.0,1.0,7283.333333333333,43700.0,6.0,206.66666666666666,1240.0,6.0,No
PRV51650,0.0,0.0,0.0,0.0,0.0,0.0,553.75,13290.0,24.0,No
PRV51652,0.0,0.0,0.0,0.0,0.0,0.0,275.0,17600.0,64.0,No
PRV51653,0.0,0.0,0.0,0.0,0.0,0.0,355.4166666666667,8530.0,24.0,No
PRV51654,0.0,0.0,0.0,0.0,0.0,0.0,110.0,220.0,2.0,No
PRV51655,0.0,0.0,0.0,0.0,0.0,0.0,23.333333333333332,70.0,3.0,No
PRV51656,0.0,0.0,0.0,0.0,0.0,0.0,211.30434782608697,4860.0,23.0,No
PRV51657,0.0,0.0,0.0,0.0,0.0,0.0,940.0,3760.0,4.0,No
PRV51658,0.0,0.0,0.0,0.0,0.0,0.0,354.0,1770.0,5.0,No
PRV51660,0.0,0.0,0.0,0.0,0.0,0.0,60.0,180.0,3.0,No
PRV51661,0.0,0.0,0.0,0.0,0.0,0.0,355.0,47570.0,134.0,No
PRV51664,0.0,0.0,0.0,0.0,0.0,0.0,79.0,790.0,10.0,No
PRV51665,0.0,0.0,0.0,0.0,0.0,0.0,254.0,3810.0,15.0,No
PRV51666,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,1.0,No
PRV51668,0.0,0.0,0.0,0.0,0.0,0.0,237.3684210526316,9020.0,38.0,No
PRV51669,0.0,0.0,0.0,0.0,0.0,0.0,277.10526315789474,21060.0,76.0,No
PRV51670,8.0,8.0,8.0,6000.0,6000.0,1.0,268.62068965517244,116850.0,435.0,No
PRV51671,0.0,0.0,0.0,0.0,0.0,0.0,217.69230769230768,8490.0,39.0,No
PRV51672,0.0,0.0,0.0,0.0,0.0,0.0,378.3333333333333,2270.0,6.0,No
PRV51673,0.0,0.0,0.0,0.0,0.0,0.0,279.672131147541,51180.0,183.0,No
PRV51674,0.0,0.0,0.0,0.0,0.0,0.0,350.0,1400.0,4.0,No
PRV51675,0.0,0.0,0.0,0.0,0.0,0.0,274.64285714285717,7690.0,28.0,No
PRV51676,7.0,13.0,3.0,16666.666666666668,50000.0,3.0,310.51851851851853,41920.0,135.0,No
PRV51678,0.0,0.0,0.0,0.0,0.0,0.0,386.969696969697,25540.0,66.0,No
PRV51679,10.0,17.0,3.0,15000.0,30000.0,2.0,261.6666666666667,9420.0,36.0,No
